norad_id,cospar_id,sat_name,orbit_band,mass_kg,mass_class,platform_class,propulsion_class,propulsion_description,mission_type,mass_source,propulsion_source,mass_confidence,propulsion_confidence,mass_note,propulsion_note,source_code
67548,2026-014S,STARLINK-36586,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-22 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67549,2026-014T,STARLINK-36564,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-22 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67550,2026-014U,STARLINK-36563,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-22 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67551,2026-014V,STARLINK-36566,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-22 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67552,2026-014W,STARLINK-36567,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-22 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67553,2026-014X,STARLINK-36569,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-22 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67554,2026-014Y,STARLINK-36395,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-22 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67555,2026-014Z,STARLINK-36559,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-22 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67560,2026-014AA,STARLINK-36426,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-22 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67561,2026-016A,STARLINK-36621,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67562,2026-016B,STARLINK-36398,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67563,2026-016C,STARLINK-36403,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67564,2026-016D,STARLINK-36593,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67565,2026-016E,STARLINK-35725,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67566,2026-016F,STARLINK-36394,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67567,2026-016G,STARLINK-36352,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67568,2026-016H,STARLINK-36435,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67569,2026-016J,STARLINK-36575,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67570,2026-016K,STARLINK-36562,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67571,2026-016L,STARLINK-36578,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67572,2026-016M,STARLINK-36350,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67573,2026-016N,STARLINK-36588,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67574,2026-016P,STARLINK-36594,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67575,2026-016Q,STARLINK-36400,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67576,2026-016R,STARLINK-36591,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67577,2026-016S,STARLINK-36590,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67578,2026-016T,STARLINK-36613,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67579,2026-016U,STARLINK-36571,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67580,2026-016V,STARLINK-36612,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67581,2026-016W,STARLINK-36632,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67582,2026-016X,STARLINK-36609,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67583,2026-016Y,STARLINK-36577,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67584,2026-016Z,STARLINK-36419,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67585,2026-016AA,STARLINK-36560,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-25 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67589,2026-018A,STARLINK-36641,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67590,2026-018B,STARLINK-36376,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67591,2026-018C,STARLINK-36391,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67592,2026-018D,STARLINK-36603,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67593,2026-018E,STARLINK-36634,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67594,2026-018F,STARLINK-36638,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67595,2026-018G,STARLINK-36628,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67596,2026-018H,STARLINK-36629,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67597,2026-018J,STARLINK-36384,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67598,2026-018K,STARLINK-36358,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67599,2026-018L,STARLINK-36582,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67600,2026-018M,STARLINK-36640,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67601,2026-018N,STARLINK-36635,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67602,2026-018P,STARLINK-36631,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67603,2026-018Q,STARLINK-36626,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67604,2026-018R,STARLINK-36605,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67605,2026-018S,STARLINK-36281,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67606,2026-018T,STARLINK-35843,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67607,2026-018U,STARLINK-36351,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67608,2026-018V,STARLINK-36411,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67609,2026-018W,STARLINK-36312,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67610,2026-018X,STARLINK-36387,LEO_300_450,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67611,2026-018Y,STARLINK-36636,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67612,2026-018Z,STARLINK-36407,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67613,2026-018AA,STARLINK-36597,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-29 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
67617,2026-020A,STARLINK-36548,LEO_450_800,800.0,200_1000kg,Small/Medium,Electric_EP,Argon Hall-effect thruster (v2 mini),COMM,Starlink_v2mini_table,Starlink_v2mini_table,Medium,High,Starlink v2mini version table; launch_date=2026-01-30 00:00:00,SpaceX Starlink v2 mini uses Argon Hall thruster,United States (US)
