norad_id,sat_name,propulsion_class,mass_kg,label_binary,label_mw,behavior,label_source,model_version,alt_km,inc_deg,ecc,inc_family_enc,bstar_mean,bstar_std,net_da_km,max_da_km,da_std,da_abs_mean,max_di_deg,max_draan_res_deg,neg_streak,total_drop_km,monotone_decay,n_transitions,n_flagged,flag_rate,burn_freq_per_day,n_windows_flagged,n_tle,mean_tle_gap_h,max_tle_gap_h,dv_net_ms
64554,OBJECT AC,,1.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,478.56,97.4589,0.000245,3,0.0006,0.00017623,-2.786,0.124,0.0309,0.0367,0.0005,0.0018,0,2.786,0,76,0,0.0,0.0,0,77,8.84,23.55,1.549
64555,CONNECTA IOT-10,,10.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,505.47,97.4628,0.00025,3,0.0001348,4.467e-05,-0.464,0.023,0.0047,0.0052,0.0012,0.0027,0,0.464,0,91,0,0.0,0.0,0,92,7.31,23.7,0.257
64556,OBJECT AE,,250.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,490.62,97.4691,0.000142,3,0.00031,8.594e-05,-1.274,0.056,0.0126,0.0145,0.0004,0.002,0,1.274,0,88,0,0.0,0.0,0,89,7.71,31.49,0.707
64557,CONNECTA IOT-11,,10.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,504.67,97.4594,0.000362,3,0.0001379,3.66e-05,0.238,0.344,0.0406,0.0118,0.0069,0.0045,0,0.0,0,89,0,0.0,0.0,0,90,7.6,42.65,0.131
64558,QUICK3,,3.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,487.3,97.4688,0.000426,3,0.0004339,0.00011449,-1.845,0.089,0.0194,0.0207,0.0004,0.0022,0,1.845,0,89,0,0.0,0.0,0,90,7.55,31.47,1.024
64559,PADRE,,12.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,590.64,97.7665,0.000315,3,0.0001418,2.964e-05,-0.256,0.013,0.0024,0.0025,0.0004,0.0015,0,0.256,0,104,0,0.0,0.0,0,105,6.47,24.14,0.139
64560,PARUS-T2,,3.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,581.7,97.7678,0.000167,3,0.0003778,0.000127,-0.691,0.036,0.0063,0.0071,0.0004,0.0016,0,0.691,0,97,0,0.0,0.0,0,98,6.92,24.09,0.376
64561,LEMUR 2 KRISH,,10.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,580.01,97.7682,0.000131,3,0.0003971,0.00014692,-0.764,0.039,0.0073,0.0074,0.0004,0.0015,0,0.764,0,103,0,0.0,0.0,0,104,6.56,24.08,0.416
64562,HUBBLE 6,,22.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,586.37,97.7693,0.000115,3,0.0001691,5.775e-05,-0.019,0.44,0.0483,0.0096,0.0007,0.004,0,0.019,0,97,0,0.0,0.0,0,98,6.99,48.24,0.011
64563,AE3VA,,6.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,577.41,97.7623,0.000353,3,0.0004895,0.00013695,-0.923,0.036,0.0077,0.009,0.0005,0.0016,0,0.923,0,103,0,0.0,0.0,0,104,6.53,24.07,0.502
64564,TIME FLIES,,4.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,583.51,97.7655,0.000347,3,0.0002925,7.255e-05,-0.527,0.026,0.005,0.0051,0.0005,0.0016,0,0.527,0,104,0,0.0,0.0,0,105,6.47,24.1,0.286
64565,LEMUR 2 HUBBLE-4,,22.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,588.38,97.764,0.000396,3,0.0001521,2.763e-05,-0.409,0.38,0.0944,0.0438,0.0052,0.0043,0,0.409,0,79,0,0.0,0.0,0,80,8.51,41.8,0.222
64566,ARVAKER-3,,100.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,587.27,97.7668,0.000334,3,0.0001767,7.865e-05,-0.328,0.011,0.0024,0.0027,0.0005,0.0015,0,0.328,0,126,0,0.0,0.0,0,127,5.42,24.12,0.178
64567,ARVAKER-2,,100.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,587.44,97.7682,0.000298,3,0.0001749,7.219e-05,-0.325,0.012,0.0022,0.0027,0.0003,0.0014,0,0.325,0,122,0,0.0,0.0,0,123,5.6,24.12,0.176
64568,IRIDE-MS2-HEO-3,Electric_EP,65.0,1,1,OrbitRaising,tle_annotation_v1,v1.0-tle-annotation-plan-b,586.45,97.7675,0.000414,3,0.0001517,5.541e-05,5.692,2.037,0.2591,0.0548,0.0054,0.0036,0,0.0,0,123,3,0.0244,0.1,2,124,5.55,24.15,3.091
64569,IRIDE-MS2-HEO-2,,65.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,587.1,97.7695,0.000275,3,0.0001636,4.727e-05,-0.301,0.011,0.0022,0.0025,0.0014,0.0014,0,0.301,0,125,0,0.0,0.0,0,126,5.45,22.51,0.164
64570,ICEYE-X54,,80.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,584.61,97.767,0.00037,3,0.0002404,7.896e-05,-0.453,0.019,0.0033,0.0038,0.0006,0.0014,0,0.453,0,124,0,0.0,0.0,0,125,5.51,24.11,0.246
64571,IRIDE-MS2-HEO-5,Electric_EP,65.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,586.24,97.7667,0.000446,3,0.0001505,9.136e-05,5.827,1.197,0.2148,0.0522,0.0014,0.0075,0,0.0,0,123,3,0.0244,0.1,1,124,5.55,24.14,3.165
64572,ICEYE-X52,,80.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,587.38,97.7687,0.00032,3,0.0001597,5.304e-05,-3.628,3.366,0.3137,0.0319,0.5043,0.5149,1,3.628,0,114,1,0.0088,0.0333,1,115,5.56,22.51,1.97
64573,MUSAT3,,130.0,1,1,UnknownFP,tle_annotation_v1,v1.0-tle-annotation-plan-b,572.11,97.7064,0.000416,3,0.000102,5.799e-05,-5.788,2.111,0.3073,0.0644,0.0047,0.0017,2,5.788,0,90,2,0.0222,0.0667,2,91,7.4,28.84,3.153
64574,ICEYE-X56,,80.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,581.34,97.7685,0.000349,3,0.0002462,9.267e-05,-0.472,0.015,0.0031,0.0039,0.0006,0.0014,0,0.472,0,123,0,0.0,0.0,0,124,5.54,22.48,0.257
64575,ION SCV-018,,150.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,583.72,97.7717,0.001412,3,7.66e-05,3.131e-05,-0.141,0.008,0.0015,0.0014,0.0002,0.0015,0,0.141,0,105,0,0.0,0.0,0,106,6.4,22.49,0.077
64576,IRIDE-MS2-HEO-6,Electric_EP,65.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,587.61,97.7666,0.000414,3,0.000157,4.758e-05,4.417,1.862,0.2042,0.0403,0.0026,0.0046,0,0.0,0,125,1,0.008,0.0333,1,126,5.46,22.54,2.398
64577,LYRA-3,,74.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,647.23,97.7689,0.00221,3,0.0002085,6.416e-05,-0.243,0.01,0.0022,0.0023,0.0002,0.0014,0,0.243,0,108,0,0.0,0.0,0,109,6.24,24.43,0.13
64578,ICEYE-X57,,80.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,564.19,97.7798,0.000206,3,0.0002024,0.00033145,0.02,0.061,0.0142,0.009,0.0009,0.002,0,0.0,0,124,0,0.0,0.0,0,125,5.51,22.4,0.011
64579,GRUS-3ALPHA,,150.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,588.61,97.7706,0.000393,3,0.0001176,4.131e-05,-0.22,0.009,0.0016,0.0018,0.0004,0.0014,0,0.22,0,125,0,0.0,0.0,0,126,5.46,22.52,0.12
64580,YAM-10,,150.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,592.8,97.7671,0.000428,3,0.0001612,5.135e-05,-0.281,0.015,0.0025,0.0026,0.0003,0.0016,0,0.281,0,110,0,0.0,0.0,0,111,6.13,24.15,0.152
64581,ICEYE-X55,,80.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,582.61,97.7682,0.000424,3,0.0002647,9.198e-05,-0.5,0.019,0.0035,0.0041,0.0002,0.0015,0,0.5,0,126,0,0.0,0.0,0,127,5.42,24.1,0.272
64582,IRIDE-MS2-HEO-4,Electric_EP,65.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,589.79,97.7665,0.000375,3,0.0001637,6.021e-05,2.201,1.922,0.1748,0.0221,0.0005,0.0014,0,0.0,0,124,1,0.0081,0.0333,1,125,5.5,22.54,1.194
64583,CAPELLA-17 (ACADIA),,180.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,592.65,97.7633,0.000665,3,0.0005581,0.00017849,0.381,0.46,0.067,0.0211,0.0019,0.0045,0,0.0,0,93,0,0.0,0.0,0,94,7.22,35.42,0.206
64584,ICEYE-X53,,80.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,564.23,97.7409,0.000239,3,0.0002476,9.437e-05,-0.261,0.063,0.0103,0.0059,0.0005,0.0016,0,0.261,0,124,0,0.0,0.0,0,125,5.51,24.0,0.142
64585,IRIDE-MS2-HEO-9,Electric_EP,65.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,588.4,97.7697,0.000397,3,0.000122,0.00011781,3.613,2.013,0.2328,0.033,0.0008,0.0014,0,0.0,0,127,2,0.0157,0.0667,1,128,5.37,24.15,1.961
64586,LEMUR 2 SEJONG-2,,11.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,578.36,97.763,0.000557,3,0.0003454,0.00010042,-0.683,0.026,0.0049,0.0057,0.0005,0.0016,0,0.683,0,124,0,0.0,0.0,0,125,5.5,24.07,0.372
64587,IRIDE-MS2-HEO-8,Electric_EP,65.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,588.25,97.7678,0.00042,3,0.000139,4.587e-05,3.854,2.054,0.2172,0.0356,0.0029,0.0024,0,0.0,0,126,2,0.0159,0.0667,1,127,5.43,24.15,2.092
64588,BIFROST-DNK,,50.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,584.19,97.769,0.000552,3,0.000208,6.944e-05,-0.383,0.015,0.0028,0.0032,0.0019,0.0015,0,0.383,0,121,0,0.0,0.0,0,122,5.63,24.1,0.208
64589,SATORO-T3,,3.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,585.02,97.7661,0.000629,3,0.0001724,7.216e-05,-0.342,0.015,0.0028,0.0028,0.0004,0.0014,0,0.342,0,123,0,0.0,0.0,0,124,5.54,24.11,0.186
64590,STITCH,,22.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,585.76,97.7657,0.000655,3,0.0001497,5.212e-05,-0.271,0.013,0.003,0.0028,0.0002,0.0018,0,0.271,0,97,0,0.0,0.0,0,98,6.99,27.33,0.147
64591,AE2A,,6.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,577.13,97.7633,0.000647,3,0.000372,8.762e-05,-0.735,0.025,0.0046,0.006,0.0005,0.0015,0,0.735,0,124,0,0.0,0.0,0,125,5.5,24.07,0.4
64592,HUBBLE 7,,22.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,586.61,97.7692,0.000434,3,0.0001811,0.00010777,-0.316,0.192,0.0238,0.0071,0.0016,0.0024,0,0.316,0,100,0,0.0,0.0,0,101,6.75,24.12,0.172
64621,HAWK-12C,,31.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,512.35,97.4348,0.001261,3,0.0001717,4.397e-05,-0.59,0.022,0.0053,0.0061,0.0002,0.0016,0,0.59,0,97,0,0.0,0.0,0,98,7.05,26.9,0.326
64622,HAWK-12B,,31.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,512.34,97.4471,0.001144,3,0.0001764,4.54e-05,-0.582,0.023,0.0053,0.0059,0.0003,0.0015,0,0.582,0,98,0,0.0,0.0,0,99,6.86,25.31,0.321
64623,HAWK-12A,,31.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,512.35,97.4411,0.001241,3,0.0001747,4.234e-05,-0.583,0.022,0.0055,0.0058,0.0003,0.0017,0,0.583,0,100,0,0.0,0.0,0,101,6.83,31.64,0.322
64624,KESTREL-0A,,8.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,498.54,97.4408,0.001139,3,0.0003335,9.008e-05,-1.272,0.05,0.0118,0.0141,0.0003,0.0014,0,1.272,0,90,0,0.0,0.0,0,91,7.54,29.97,0.704
64627,OBJECT C,,100.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,454.92,97.2285,0.000343,3,0.0002134,5.283e-05,-1.304,0.119,0.0189,0.0483,0.0003,0.0032,0,1.304,0,27,0,0.0,0.0,0,28,24.88,48.43,0.729
64691,LYRA-4,,74.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,653.46,95.9994,0.001267,3,0.0001607,4.244e-05,-0.188,0.01,0.0018,0.0019,0.0002,0.0011,0,0.188,0,100,0,0.0,0.0,0,101,6.77,22.83,0.101
64692,ELECTRON KICK STAGE R/B,,50.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,650.05,96.0007,0.001386,3,0.0002277,7.127e-05,-0.261,0.014,0.0026,0.0025,0.0002,0.0014,0,0.261,0,107,0,0.0,0.0,0,108,6.32,29.34,0.14
64694,GOSAT-GW,,2900.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,668.89,98.0553,0.000141,3,4.09e-05,9.917e-05,-0.011,0.023,0.0039,0.002,0.0007,0.0018,0,0.011,0,124,0,0.0,0.0,0,125,5.5,22.91,0.006
64695,H-2A R/B,,4000.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,595.51,98.0837,0.00908,3,0.0001889,6.746e-05,-0.334,0.016,0.003,0.0034,0.0005,0.0015,0,0.334,0,100,0,0.0,0.0,0,101,6.75,24.16,0.181
64753,SHIYAN 28B-01 (SY-28B 01),,2000.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,793.8,10.999,0.00034,0,5.87e-05,1.778e-05,-0.027,0.001,0.0003,0.0004,0.0002,0.0298,0,0.027,0,69,0,0.0,0.0,0,70,9.49,23.45,0.014
64754,CZ-4C R/B,,1000.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,703.87,10.9844,0.01211,0,4.27e-05,1.832e-05,-0.042,0.003,0.0006,0.0005,0.0003,0.0342,0,0.042,0,83,0,0.0,0.0,0,84,8.0,26.29,0.022
64786,TIANZHOU-9,,6683.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,378.67,41.4673,0.00059,0,0.0002619,7.869e-05,-0.834,0.117,0.0326,0.0349,0.0086,0.0102,0,0.834,0,28,0,0.0,0.0,0,29,5.37,16.87,0.474
64816,KUIPER-00069,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.58,51.9029,6.3e-05,1,0.0002771,0.0003031,-0.06,0.082,0.0167,0.0104,0.0042,0.0031,0,0.06,0,78,0,0.0,0.0,0,79,8.73,32.41,0.032
64817,KUIPER-00070,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.57,51.8998,6.1e-05,1,0.0002625,0.00040332,-0.312,0.112,0.0219,0.0123,0.0028,0.0022,0,0.312,0,88,0,0.0,0.0,0,89,7.74,61.59,0.168
64818,KUIPER-00071,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.57,51.9014,7.5e-05,1,0.0002693,0.00021434,-0.054,0.051,0.0146,0.0098,0.0032,0.0095,0,0.054,0,80,0,0.0,0.0,0,81,8.51,40.52,0.029
64819,KUIPER-00072,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.68,51.8984,0.000115,1,0.0002853,0.00030824,-0.131,0.078,0.0181,0.0111,0.0032,0.0062,0,0.131,0,86,0,0.0,0.0,0,87,7.92,32.41,0.071
64820,KUIPER-00073,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.53,51.9012,9e-05,1,0.0002788,0.00023881,-0.022,0.054,0.0126,0.0079,0.004,0.0032,0,0.022,0,82,0,0.0,0.0,0,83,8.3,32.41,0.012
64821,KUIPER-00074,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,341.38,51.8969,0.000579,1,0.001303,0.00048831,-16.476,0.846,0.1679,0.1591,0.0009,0.0033,2,16.476,0,114,0,0.0,0.0,0,115,5.98,27.35,9.442
64822,KUIPER-00075,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,436.52,51.8694,0.000469,1,0.0007716,0.00024004,-2.319,0.165,0.0448,0.0383,0.0069,0.0111,0,2.319,0,72,0,0.0,0.0,0,73,9.5,37.29,1.301
64823,KUIPER-00076,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.56,51.9017,0.000122,1,0.0002772,0.00046524,-0.047,0.08,0.0196,0.0121,0.0024,0.0047,0,0.047,0,79,0,0.0,0.0,0,80,8.23,47.0,0.025
64824,KUIPER-00077,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.47,51.9035,0.000114,1,0.0002104,0.00027778,0.069,0.066,0.0149,0.0084,0.0129,0.0077,0,0.0,0,89,0,0.0,0.0,0,90,7.65,24.31,0.037
64825,KUIPER-00078,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.56,51.9013,7.7e-05,1,0.0002157,0.00028222,-0.037,0.07,0.0145,0.009,0.0085,0.0052,0,0.037,0,85,0,0.0,0.0,0,86,7.97,30.79,0.02
64826,KUIPER-00079,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.53,51.9036,8e-05,1,0.0002234,0.00038494,-0.008,0.155,0.027,0.0122,0.0046,0.008,0,0.008,0,84,0,0.0,0.0,0,85,8.1,29.17,0.004
64827,KUIPER-00080,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.58,51.9009,7.4e-05,1,0.0002806,0.00030297,-0.122,0.103,0.0177,0.0097,0.0086,0.0047,0,0.122,0,87,0,0.0,0.0,0,88,7.82,30.79,0.066
64828,KUIPER-00082,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.58,51.9023,7.1e-05,1,0.0002644,0.00030262,-0.035,0.078,0.0191,0.0114,0.0052,0.0052,0,0.035,0,80,0,0.0,0.0,0,81,8.53,30.79,0.019
64829,KUIPER-00083,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.52,51.9014,0.000108,1,0.0002489,0.00026022,0.036,0.065,0.016,0.0099,0.0091,0.0051,0,0.0,0,75,0,0.0,0.0,0,76,8.71,30.79,0.02
64830,KUIPER-00084,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.52,51.901,6.9e-05,1,0.0004096,0.0001158,0.009,0.159,0.0345,0.0166,0.0076,0.0074,0,0.0,0,71,0,0.0,0.0,0,72,9.36,48.62,0.005
64831,KUIPER-00085,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.58,51.9042,6.2e-05,1,0.0002592,0.00022627,-0.05,0.056,0.0133,0.0085,0.0053,0.0045,0,0.05,0,82,0,0.0,0.0,0,83,8.36,25.93,0.027
64832,KUIPER-00086,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.53,51.9016,9.7e-05,1,0.0002451,0.0002718,-0.015,0.065,0.0162,0.0102,0.0022,0.0053,0,0.015,0,84,0,0.0,0.0,0,85,8.05,30.79,0.008
64833,KUIPER-00087,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.53,51.9009,7.6e-05,1,0.0002441,0.00028808,-0.004,0.055,0.0142,0.0094,0.0036,0.0031,0,0.004,0,85,0,0.0,0.0,0,86,8.01,30.79,0.002
64834,KUIPER-00089,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.5,51.9017,8.3e-05,1,0.0002298,0.00024446,0.038,0.049,0.0139,0.009,0.0062,0.0045,0,0.0,0,88,0,0.0,0.0,0,89,7.74,37.28,0.02
64835,KUIPER-00090,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.5,51.8998,7.3e-05,1,0.0003136,0.00054096,0.013,0.267,0.0449,0.0171,0.0046,0.003,0,0.0,0,81,0,0.0,0.0,0,82,8.42,30.79,0.007
64836,KUIPER-00091,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.39,51.9026,8.6e-05,1,0.0005032,0.00178502,0.186,0.405,0.0845,0.0394,0.0107,0.0066,0,0.0,0,80,0,0.0,0.0,0,81,8.51,45.38,0.1
64837,KUIPER-00092,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.5,51.9009,9.3e-05,1,0.0002238,0.00029383,0.032,0.061,0.016,0.01,0.0047,0.0041,0,0.0,0,87,0,0.0,0.0,0,88,7.86,24.31,0.017
64838,KUIPER-00093,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,629.9,51.9006,6e-05,1,0.0003775,0.00038061,-0.311,0.109,0.0236,0.0126,0.0049,0.0025,0,0.311,0,85,0,0.0,0.0,0,86,7.97,24.31,0.168
64839,KUIPER-00094,Electric_EP,490.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,552.1,51.8906,0.000726,1,-0.0004732,0.00235342,45.196,9.244,1.701,0.7737,0.011,0.0058,1,0.0,0,82,21,0.2561,0.7,1,83,8.33,36.66,24.73
64840,LEMUR 2 HUBBLE-5,,22.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,585.5,97.766,0.000685,3,0.0001306,4.24e-05,-0.245,0.013,0.0022,0.0024,0.0002,0.0015,0,0.245,0,103,0,0.0,0.0,0,104,6.6,24.11,0.133
64841,LEMUR 2 KARENDARRELL,,5.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,568.52,97.7695,0.000901,3,0.0004892,0.0001826,-1.015,0.066,0.0104,0.0107,0.0005,0.0016,0,1.015,0,95,0,0.0,0.0,0,96,7.15,24.02,0.554
64869,LIDE,,12.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,585.29,97.6742,0.000612,3,0.0002526,9.91e-05,-0.472,0.028,0.0052,0.0051,0.0004,0.0014,0,0.472,0,92,0,0.0,0.0,0,93,7.3,24.11,0.257
64870,TRACERS 1,,200.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,587.54,97.6718,0.000672,3,0.0001216,3.1e-05,-0.235,0.009,0.0022,0.0026,0.0001,0.0013,0,0.235,0,91,0,0.0,0.0,0,92,7.49,24.12,0.128
64871,EPIC ATHENA,,110.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,585.63,97.6696,0.000771,3,0.0001436,5.019e-05,-0.262,0.011,0.0026,0.0031,0.0004,0.0013,0,0.262,0,87,0,0.0,0.0,0,88,7.74,24.11,0.142
